SKU;Producto;Fecha;Ingreso;Egreso;Stock
6941590205427;"PUNTAS C245 RELIFE";2025-10-07;0,00;1,00;21
6941590205427;"PUNTAS C245 RELIFE";2025-10-14;2,00;0,00;23
6941590205427;"PUNTAS C245 RELIFE";2025-11-20;0,00;2,00;21
6941590205427;"PUNTAS C245 RELIFE";;;;37
6941590205427;"PUNTAS C245 RELIFE";2025-09-08;0,00;1,00;36
6941590205427;"PUNTAS C245 RELIFE";2025-09-18;0,00;6,00;30
6941590205427;"PUNTAS C245 RELIFE";2025-09-22;0,00;2,00;28
6941590205427;"PUNTAS C245 RELIFE";2025-09-22;0,00;10,00;18
6941590205427;"PUNTAS C245 RELIFE";2025-09-24;0,00;2,00;16
6941590205427;"PUNTAS C245 RELIFE";2025-10-06;0,00;1,00;15
6941590205427;"PUNTAS C245 RELIFE";2025-10-07;0,00;1,00;14
6941590205427;"PUNTAS C245 RELIFE";2025-11-12;0,00;1,00;13
6941590205427;"PUNTAS C245 RELIFE";2025-11-18;10,00;0,00;23
6941590205427;"PUNTAS C245 RELIFE";;;;39
6941590205427;"PUNTAS C245 RELIFE";2025-09-08;0,00;1,00;38
6941590205427;"PUNTAS C245 RELIFE";2025-09-18;0,00;6,00;32
6941590205427;"PUNTAS C245 RELIFE";2025-09-30;0,00;2,00;30
6941590205427;"PUNTAS C245 RELIFE";2025-10-06;0,00;1,00;29
6941590205427;"PUNTAS C245 RELIFE";2025-10-07;0,00;1,00;28
6941590205427;"PUNTAS C245 RELIFE";2025-10-14;2,00;0,00;30
6941590205427;"PUNTAS C245 RELIFE";;;;33
6941590205427;"PUNTAS C245 RELIFE";2025-09-08;0,00;1,00;32
6941590205427;"PUNTAS C245 RELIFE";2025-09-08;0,00;1,00;31
6941590205427;"PUNTAS C245 RELIFE";2025-09-18;0,00;6,00;25
6941590205427;"PUNTAS C245 RELIFE";2025-09-22;0,00;2,00;23
6941590205427;"PUNTAS C245 RELIFE";2025-09-22;0,00;10,00;13
6941590205427;"PUNTAS C245 RELIFE";2025-09-30;0,00;2,00;11
6941590205427;"PUNTAS C245 RELIFE";2025-10-06;0,00;3,00;8
6941590205427;"PUNTAS C245 RELIFE";2025-10-06;0,00;1,00;7
6941590205427;"PUNTAS C245 RELIFE";2025-11-18;30,00;0,00;37
861TIPOCB;"Cargador de Pared M-TK AT861 + Cable Micro Usb";;;;420
861TIPOCB;"Cargador de Pared M-TK AT861 + Cable Micro Usb";2025-09-25;0,00;120,00;300
861TIPOCB;"Cargador de Pared M-TK AT861 + Cable Micro Usb";;;;420
861TIPOCB;"Cargador de Pared M-TK AT861 + Cable Micro Usb";2025-09-25;0,00;120,00;300
25052301;"BOQUILLA CURVA Atten 862d";;;;124
25052301;"BOQUILLA CURVA Atten 862d";2025-09-08;0,00;3,00;121
25052301;"BOQUILLA CURVA Atten 862d";2025-09-11;0,00;1,00;120
25052301;"BOQUILLA CURVA Atten 862d";2025-09-15;0,00;2,00;118
25052301;"BOQUILLA CURVA Atten 862d";2025-10-08;0,00;2,00;116
25052301;"BOQUILLA CURVA Atten 862d";2025-10-21;0,00;1,00;115
25052301;"BOQUILLA CURVA Atten 862d";2025-10-24;0,00;1,00;114
25052301;"BOQUILLA CURVA Atten 862d";;;;132
25052301;"BOQUILLA CURVA Atten 862d";2025-09-15;0,00;5,00;127
25052301;"BOQUILLA CURVA Atten 862d";2025-09-15;0,00;1,00;126
25052301;"BOQUILLA CURVA Atten 862d";2025-10-08;0,00;1,00;125
25052301;"BOQUILLA CURVA Atten 862d";2025-10-21;0,00;1,00;124
24010843;"Modulo Samsung A01 A015 - Gold Edition";;;;164
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-08-29;0,00;2,00;162
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-01;0,00;1,00;161
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-02;0,00;10,00;151
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-03;0,00;3,00;148
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-08;0,00;1,00;147
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-09;0,00;2,00;145
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-12;0,00;3,00;142
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-15;0,00;1,00;141
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-16;0,00;2,00;139
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-16;0,00;2,00;137
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-23;0,00;2,00;135
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-09-30;0,00;1,00;134
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-01;0,00;5,00;129
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-07;0,00;3,00;126
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-07;0,00;1,00;125
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-13;0,00;1,00;124
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-13;0,00;1,00;123
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-13;0,00;10,00;113
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-21;0,00;2,00;111
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-29;0,00;3,00;108
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-29;0,00;3,00;105
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-31;0,00;1,00;104
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-10-31;0,00;5,00;99
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-11-03;0,00;2,00;97
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-11-11;0,00;2,00;95
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-11-12;0,00;3,00;92
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-11-19;0,00;1,00;91
24010843;"Modulo Samsung A01 A015 - Gold Edition";2025-11-20;0,00;4,00;87
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";;;;72
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-09-01;0,00;1,00;71
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-09-08;0,00;1,00;70
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-09-15;0,00;1,00;69
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-09-16;0,00;2,00;67
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-09-16;0,00;2,00;65
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-01;0,00;5,00;60
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-07;0,00;2,00;58
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-08;0,00;1,00;57
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-13;0,00;10,00;47
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-14;0,00;2,00;45
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-21;0,00;1,00;44
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-30;0,00;20,00;24
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-10-31;0,00;1,00;23
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-11-05;10,00;0,00;33
24010825;"Modulo Samsung A01 Core A013 - Gold Edition";2025-11-12;0,00;1,00;32
24010723;"Modulo Samsung A02 A022 - Gold Edition";;;;716
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-02;0,00;15,00;701
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-09;0,00;2,00;699
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-12;0,00;20,00;679
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-16;0,00;2,00;677
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-18;0,00;1,00;676
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-19;0,00;10,00;666
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-30;0,00;5,00;661
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-09-30;0,00;1,00;660
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-01;0,00;10,00;650
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-06;0,00;1,00;649
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-07;0,00;5,00;644
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-13;0,00;1,00;643
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-15;0,00;10,00;633
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-20;0,00;3,00;630
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-21;0,00;5,00;625
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-22;0,00;15,00;610
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-24;0,00;19,00;591
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-24;0,00;5,00;586
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-29;0,00;2,00;584
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-31;0,00;4,00;580
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-10-31;0,00;20,00;560
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-03;0,00;4,00;556
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-04;0,00;10,00;546
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-04;0,00;7,00;539
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-07;0,00;15,00;524
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-10;0,00;2,00;522
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-12;0,00;3,00;519
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-13;0,00;10,00;509
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-14;0,00;10,00;499
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-14;0,00;20,00;479
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-17;0,00;10,00;469
24010723;"Modulo Samsung A02 A022 - Gold Edition";2025-11-20;0,00;4,00;465
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";;;;90
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-08-28;0,00;6,00;84
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-08-29;0,00;-4,00;88
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-08-29;0,00;4,00;84
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-02;0,00;2,00;82
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-02;0,00;15,00;67
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-04;0,00;2,00;65
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-05;0,00;20,00;45
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-08;0,00;2,00;43
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-09;0,00;10,00;33
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-09;0,00;5,00;28
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-10;0,00;2,00;26
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-12;0,00;10,00;16
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-15;0,00;12,00;4
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-16;355,00;0,00;359
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-16;0,00;4,00;355
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-17;0,00;2,00;353
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-18;0,00;2,00;351
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-19;0,00;20,00;331
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-19;0,00;5,00;326
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-19;0,00;10,00;316
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-23;0,00;4,00;312
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-26;0,00;2,00;310
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-30;0,00;1,00;309
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-09-30;0,00;10,00;299
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-01;0,00;2,00;297
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-01;0,00;30,00;267
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-02;0,00;1,00;266
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-02;0,00;15,00;251
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-03;0,00;38,00;213
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-03;0,00;2,00;211
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-07;0,00;3,00;208
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-07;0,00;5,00;203
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-07;0,00;2,00;201
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-07;0,00;10,00;191
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-09;0,00;1,00;190
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-13;0,00;10,00;180
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-13;0,00;5,00;175
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-13;0,00;1,00;174
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-14;0,00;10,00;164
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-15;0,00;2,00;162
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-16;0,00;2,00;160
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-16;0,00;5,00;155
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-17;0,00;4,00;151
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-20;0,00;3,00;148
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-23;0,00;20,00;128
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-24;0,00;3,00;125
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-27;0,00;7,00;118
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-28;0,00;1,00;117
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-29;226,00;0,00;343
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-29;20,00;0,00;363
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-29;392,00;0,00;755
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-29;0,00;1,00;754
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-29;0,00;5,00;749
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-29;0,00;20,00;729
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-30;849,00;0,00;1578
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-30;0,00;15,00;1563
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-30;0,00;1,00;1562
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-10-31;0,00;5,00;1557
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-03;0,00;1,00;1556
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-04;0,00;15,00;1541
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-05;110,00;0,00;1651
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-06;230,00;0,00;1881
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-06;0,00;4,00;1877
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-06;0,00;3,00;1874
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-06;0,00;10,00;1864
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-07;0,00;5,00;1859
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-07;0,00;5,00;1854
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-10;0,00;4,00;1850
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-10;0,00;6,00;1844
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-10;0,00;10,00;1834
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-12;0,00;2,00;1832
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-12;0,00;2,00;1830
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-12;0,00;5,00;1825
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-13;0,00;15,00;1810
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-13;0,00;5,00;1805
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-14;0,00;10,00;1795
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-14;0,00;7,00;1788
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-17;0,00;4,00;1784
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-17;0,00;3,00;1781
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-17;0,00;10,00;1771
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-17;0,00;5,00;1766
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-17;0,00;15,00;1751
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-18;0,00;2,00;1749
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-18;0,00;10,00;1739
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-18;0,00;-10,00;1749
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-18;0,00;10,00;1739
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-19;0,00;15,00;1724
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-20;135,00;0,00;1859
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-20;0,00;5,00;1854
99129044;"Modulo Samsung A02S / A03 / A03s / A04E - Gold Edition";2025-11-20;0,00;20,00;1834
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";;;;615
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-08-28;0,00;3,00;612
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-08-28;0,00;3,00;609
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-02;0,00;5,00;604
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-04;0,00;2,00;602
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-05;0,00;5,00;597
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-05;0,00;2,00;595
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-08;0,00;4,00;591
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-09;0,00;2,00;589
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-09;0,00;4,00;585
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-09;0,00;3,00;582
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-10;0,00;1,00;581
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-10;0,00;1,00;580
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-11;0,00;6,00;574
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-12;0,00;6,00;568
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-15;0,00;4,00;564
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-16;0,00;20,00;544
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-16;0,00;3,00;541
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-16;0,00;2,00;539
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-16;0,00;3,00;536
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-18;0,00;10,00;526
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-18;0,00;1,00;525
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-22;0,00;15,00;510
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-22;0,00;10,00;500
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-23;0,00;5,00;495
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-23;0,00;8,00;487
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-24;0,00;1,00;486
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-24;0,00;2,00;484
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-25;0,00;2,00;482
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-25;0,00;2,00;480
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-26;0,00;2,00;478
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-26;0,00;3,00;475
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-30;0,00;5,00;470
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-30;0,00;10,00;460
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-09-30;0,00;2,00;458
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-01;0,00;15,00;443
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-01;0,00;2,00;441
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-01;0,00;5,00;436
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-01;0,00;10,00;426
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-02;0,00;1,00;425
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-02;0,00;10,00;415
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-03;0,00;6,00;409
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-03;0,00;2,00;407
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-06;0,00;3,00;404
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-07;0,00;2,00;402
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-08;0,00;3,00;399
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-13;0,00;1,00;398
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-14;0,00;10,00;388
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-15;0,00;30,00;358
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-15;0,00;4,00;354
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-15;0,00;1,00;353
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-16;0,00;3,00;350
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-16;0,00;5,00;345
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-17;0,00;5,00;340
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-20;0,00;3,00;337
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-21;0,00;1,00;336
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-22;0,00;10,00;326
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-23;0,00;6,00;320
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-24;0,00;3,00;317
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-28;0,00;3,00;314
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-28;0,00;3,00;311
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-30;0,00;2,00;309
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-30;0,00;40,00;269
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-31;0,00;2,00;267
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-10-31;0,00;10,00;257
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-03;0,00;2,00;255
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-06;0,00;1,00;254
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-06;0,00;2,00;252
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-07;0,00;2,00;250
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-07;0,00;5,00;245
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-07;0,00;5,00;240
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-10;0,00;2,00;238
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-10;0,00;1,00;237
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-10;0,00;2,00;235
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-12;0,00;1,00;234
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-13;0,00;5,00;229
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-17;0,00;2,00;227
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-17;0,00;10,00;217
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-18;0,00;10,00;207
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-18;0,00;-10,00;217
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-18;0,00;10,00;207
99125005;"Modulo Samsung A03 Core A032F - Gold Edition";2025-11-20;0,00;11,00;196
91929510;"Modulo Samsung A10s A107 - Gold Edition";;;;278
91929510;"Modulo Samsung A10s A107 - Gold Edition";2025-08-28;0,00;2,00;276
91929510;"Modulo Samsung A10s A107 - Gold Edition";2025-09-09;0,00;1,00;275
